strategy_key,status,graveyard_family,path,entry_files,uses_shared,cost_model,gate_logic,feature_category,feature_stems,n_defs
vpvr_options_iv_termstructure_4h_20260715,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_options_iv_termstructure_4h_20260715,,False,none_visible,none,other,,0
vpvr_options_putcall_oi_pressure_8h_20260715,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715,strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715/strategy.py,False,none_visible,none,signal,build_signals;test_signals,31
vpvr_options_putcall_oi_pressure_8h_20260715,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715,strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715/strategy.py,False,none_visible,none,risk/sizing,,31
vpvr_options_putcall_oi_pressure_8h_20260715,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715,strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715/strategy.py,False,none_visible,none,execution,strategy,31
vpvr_options_putcall_oi_pressure_8h_20260715,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715,strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715/strategy.py,False,none_visible,none,cost,,31
vpvr_options_putcall_oi_pressure_8h_20260715,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715,strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715/strategy.py,False,none_visible,none,evaluation,framework_adapter_freqtrade;run_backtest,31
vpvr_options_putcall_oi_pressure_8h_20260715,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715,strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_options_putcall_oi_pressure_8h_20260715/strategy.py,False,none_visible,none,other,framework_adapter_backtrader;framework_adapter_freqtrade;run_backtest;strategy;test_signals,31
vpvr_stable_depeg_regime_4h_20260716,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/run_cpcv.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/strategy.py,True,none_visible,none,signal,build_signals;framework_adapter_backtrader;test_signals,34
vpvr_stable_depeg_regime_4h_20260716,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/run_cpcv.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/strategy.py,True,none_visible,none,risk/sizing,,34
vpvr_stable_depeg_regime_4h_20260716,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/run_cpcv.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/strategy.py,True,none_visible,none,execution,strategy,34
vpvr_stable_depeg_regime_4h_20260716,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/run_cpcv.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/strategy.py,True,none_visible,none,cost,,34
vpvr_stable_depeg_regime_4h_20260716,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/run_cpcv.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/strategy.py,True,none_visible,none,evaluation,framework_adapter_backtrader;framework_adapter_freqtrade;run_backtest,34
vpvr_stable_depeg_regime_4h_20260716,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/run_cpcv.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716/strategy.py,True,none_visible,none,other,framework_adapter_backtrader;framework_adapter_freqtrade;run_backtest;run_cpcv;strategy;test_signals,34
vpvr_stable_depeg_regime_4h_20260716_p3opt_091,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/run_cpcv.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/strategy.py,True,none_visible,none,signal,build_signals;framework_adapter_backtrader;test_signals,34
vpvr_stable_depeg_regime_4h_20260716_p3opt_091,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/run_cpcv.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/strategy.py,True,none_visible,none,risk/sizing,,34
vpvr_stable_depeg_regime_4h_20260716_p3opt_091,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/run_cpcv.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/strategy.py,True,none_visible,none,execution,strategy,34
vpvr_stable_depeg_regime_4h_20260716_p3opt_091,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/run_cpcv.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/strategy.py,True,none_visible,none,cost,,34
vpvr_stable_depeg_regime_4h_20260716_p3opt_091,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/run_cpcv.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/strategy.py,True,none_visible,none,evaluation,framework_adapter_backtrader;framework_adapter_freqtrade;run_backtest,34
vpvr_stable_depeg_regime_4h_20260716_p3opt_091,GRAVEYARD,options_macro_sentiment,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091,strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/run_backtest.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/run_cpcv.py;strategies/_graveyard/options_macro_sentiment/vpvr_stable_depeg_regime_4h_20260716_p3opt_091/strategy.py,True,none_visible,none,other,framework_adapter_backtrader;framework_adapter_freqtrade;run_backtest;run_cpcv;strategy;test_signals,34
paper_trading_mtf_xs_pairs_eth_sol_20260719,GRAVEYARD,paper_trading,strategies/_graveyard/paper_trading/paper_trading_mtf_xs_pairs_eth_sol_20260719,,True,_shared,manual,signal,fill_engine,28
paper_trading_mtf_xs_pairs_eth_sol_20260719,GRAVEYARD,paper_trading,strategies/_graveyard/paper_trading/paper_trading_mtf_xs_pairs_eth_sol_20260719,,True,_shared,manual,risk/sizing,,28
paper_trading_mtf_xs_pairs_eth_sol_20260719,GRAVEYARD,paper_trading,strategies/_graveyard/paper_trading/paper_trading_mtf_xs_pairs_eth_sol_20260719,,True,_shared,manual,execution,fill_engine,28
paper_trading_mtf_xs_pairs_eth_sol_20260719,GRAVEYARD,paper_trading,strategies/_graveyard/paper_trading/paper_trading_mtf_xs_pairs_eth_sol_20260719,,True,_shared,manual,cost,paper_runner,28
paper_trading_mtf_xs_pairs_eth_sol_20260719,GRAVEYARD,paper_trading,strategies/_graveyard/paper_trading/paper_trading_mtf_xs_pairs_eth_sol_20260719,,True,_shared,manual,evaluation,fill_engine;kill_criteria;paper_runner,28
paper_trading_mtf_xs_pairs_eth_sol_20260719,GRAVEYARD,paper_trading,strategies/_graveyard/paper_trading/paper_trading_mtf_xs_pairs_eth_sol_20260719,,True,_shared,manual,other,fill_engine;kill_criteria;paper_runner,28
vpvr_funding_asym_4h_20260713,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713,strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713/strategy.py,False,none_visible,none,signal,data_loader;strategy,28
vpvr_funding_asym_4h_20260713,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713,strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713/strategy.py,False,none_visible,none,risk/sizing,,28
vpvr_funding_asym_4h_20260713,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713,strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713/strategy.py,False,none_visible,none,execution,strategy;test_strategy,28
vpvr_funding_asym_4h_20260713,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713,strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713/strategy.py,False,none_visible,none,cost,,28
vpvr_funding_asym_4h_20260713,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713,strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713/strategy.py,False,none_visible,none,evaluation,framework_adapter_vectorbt,28
vpvr_funding_asym_4h_20260713,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713,strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_asym_4h_20260713/strategy.py,False,none_visible,none,other,data_loader;framework_adapter_backtrader;framework_adapter_freqtrade;framework_adapter_vectorbt;run_backtest;strategy;test_strategy,28
vpvr_funding_aware_v1_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711,strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711/strategy.py,False,none_visible,none,signal,data_loader;strategy;test_strategy,54
vpvr_funding_aware_v1_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711,strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711/strategy.py,False,none_visible,none,risk/sizing,,54
vpvr_funding_aware_v1_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711,strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711/strategy.py,False,none_visible,none,execution,strategy;test_strategy,54
vpvr_funding_aware_v1_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711,strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711/strategy.py,False,none_visible,none,cost,,54
vpvr_funding_aware_v1_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711,strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711/strategy.py,False,none_visible,none,evaluation,audit_maxdd;framework_adapter_vectorbt;strategy;test_strategy;walk_forward,54
vpvr_funding_aware_v1_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711,strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_aware_v1_20260711/strategy.py,False,none_visible,none,other,audit_maxdd;data_loader;framework_adapter_backtrader;framework_adapter_freqtrade;framework_adapter_vectorbt;run_backtest;strategy;test_strategy;walk_forward,54
vpvr_funding_carry_asym_v2_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718/run_cpcv.py,True,_shared,_shared,signal,build_signals;data_loader;funding_signal;test_funding_signal;test_state_machine;trend_filter;vpvr_levels_band,46
vpvr_funding_carry_asym_v2_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718/run_cpcv.py,True,_shared,_shared,risk/sizing,,46
vpvr_funding_carry_asym_v2_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718/run_cpcv.py,True,_shared,_shared,execution,state_machine,46
vpvr_funding_carry_asym_v2_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718/run_cpcv.py,True,_shared,_shared,cost,,46
vpvr_funding_carry_asym_v2_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718/run_cpcv.py,True,_shared,_shared,evaluation,data_loader;funding_signal;run_backtest;state_machine;test_state_machine;test_vpvr_band,46
vpvr_funding_carry_asym_v2_20260718,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718,strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718/run_backtest.py;strategies/_graveyard/vpvr_funding/vpvr_funding_carry_asym_v2_20260718/run_cpcv.py,True,_shared,_shared,other,build_signals;data_loader;run_backtest;run_cpcv;state_machine;test_funding_signal;test_state_machine;test_vpvr_band,46
vpvr_funding_delta_1h_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_delta_1h_20260711,,False,none_visible,none,signal,,0
vpvr_funding_delta_1h_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_delta_1h_20260711,,False,none_visible,none,risk/sizing,,0
vpvr_funding_delta_1h_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_delta_1h_20260711,,False,none_visible,none,execution,,0
vpvr_funding_delta_1h_20260711,GRAVEYARD,vpvr_funding,strategies/_graveyard/vpvr_funding/vpvr_funding_delta_1h_20260711,,False,none_visible,none,cost,,0
